id,comp_id,molecule_chembl_id,species,mic,units,censoring,molecular_weight,assay_parameters,source,source_journal
2288,12179,CHEMBL1391713,"Escherichia coli",400.0,ug.mL-1,"'='",288.33,"","Scientific Literature","Med Chem Res"
2289,12180,CHEMBL3402185,"Escherichia coli",8.0,ug.mL-1,"'='",523.98,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2290,12181,CHEMBL463809,"Escherichia coli",1.0,ug.mL-1,"'='",477.6,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2291,10151,CHEMBL33,"Escherichia coli",1.0,ug.mL-1,"'='",361.37,"","Scientific Literature","Antimicrob. Agents Chemother."
2292,12182,CHEMBL571793,"Escherichia coli",50.0,ug.mL-1,"'='",552.67,"","Scientific Literature","Eur. J. Med. Chem."
2293,10138,CHEMBL8,"Escherichia coli",0.125,ug.mL-1,"'='",331.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2294,10138,CHEMBL8,"Escherichia coli",0.125,ug.mL-1,"'='",331.35,"","Scientific Literature","Antimicrob. Agents Chemother."
2295,10318,CHEMBL32,"Escherichia coli",0.06,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
2296,12183,CHEMBL1831249,"Escherichia coli",64.0,ug.mL-1,"'>'",456.32,"","Scientific Literature","Eur. J. Med. Chem."
2297,12184,CHEMBL2063906,"Escherichia coli",2.0,ug.mL-1,"'='",526.52,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2298,12185,CHEMBL3091759,"Escherichia coli",800.0,ug.mL-1,"'='",440.78,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2299,11276,CHEMBL184618,"Escherichia coli",4.0,ug.mL-1,"'='",614.65,"","Scientific Literature","J. Med. Chem."
2300,12186,CHEMBL1831154,"Escherichia coli",12.5,ug.mL-1,"'>'",412.49,"","Scientific Literature","Eur. J. Med. Chem."
2301,12187,CHEMBL1831148,"Escherichia coli",0.1,ug.mL-1,"'='",414.46,"","Scientific Literature","Eur. J. Med. Chem."
2302,12188,CHEMBL1210064,"Escherichia coli",6.25,ug.mL-1,"'='",425.33,"","Scientific Literature","Eur. J. Med. Chem."
2303,12189,CHEMBL561856,"Escherichia coli",4.0,ug.mL-1,"'='",472.43,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2304,12190,CHEMBL2047654,"Escherichia coli",6.25,ug.mL-1,"'='",480.39,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2305,12191,CHEMBL3098267,"Escherichia coli",12.5,ug.mL-1,"'='",296.36,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2306,12192,CHEMBL3288250,"Escherichia coli",31.2,ug.mL-1,"'='",854.24,"","Scientific Literature","Eur. J. Med. Chem."
2307,12193,CHEMBL3288528,"Escherichia coli",31.2,ug.mL-1,"'>'",912.28,"","Scientific Literature","Eur. J. Med. Chem."
2308,12194,CHEMBL1831240,"Escherichia coli",64.0,ug.mL-1,"'='",483.32,"","Scientific Literature","Eur. J. Med. Chem."
2309,12195,CHEMBL1771468,"Escherichia coli",16.0,ug.mL-1,"'>'",421.24,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2310,12196,CHEMBL1834724,"Escherichia coli",25.0,ug.mL-1,"'='",445.42,"","Scientific Literature","Eur. J. Med. Chem."
2311,12197,CHEMBL12252,"Escherichia coli",128.0,ug.mL-1,"'='",192.17,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2312,12198,CHEMBL1170770,"Escherichia coli",15.0,ug.mL-1,"'='",348.84,"","Scientific Literature","Eur. J. Med. Chem."
2313,12199,CHEMBL4459636,"Escherichia coli",64.0,ug.mL-1,"'>'",402.46,"","Scientific Literature","Eur J Med Chem"
2314,12200,CHEMBL3310389,"Escherichia coli",1.56,ug.mL-1,"'='",307.27,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2315,12201,CHEMBL3310386,"Escherichia coli",3.125,ug.mL-1,"'='",315.33,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2316,12202,CHEMBL3310384,"Escherichia coli",1.56,ug.mL-1,"'='",337.72,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2317,12203,CHEMBL3310378,"Escherichia coli",3.125,ug.mL-1,"'='",293.24,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2318,12204,CHEMBL3310377,"Escherichia coli",6.25,ug.mL-1,"'='",317.31,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2319,12205,CHEMBL576134,"Escherichia coli",128.0,ug.mL-1,"'>'",324.77,"","Scientific Literature","Eur. J. Med. Chem."
2320,12206,CHEMBL3310385,"Escherichia coli",1.56,ug.mL-1,"'='",363.33,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2321,12207,CHEMBL2151456,"Escherichia coli",12.5,ug.mL-1,"'='",339.01,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2322,12208,CHEMBL2146972,"Escherichia coli",8.0,ug.mL-1,"'='",1355.78,"","Scientific Literature","Bioorg. Med. Chem."
2323,12209,CHEMBL3115752,"Escherichia coli",50.0,ug.mL-1,"'='",1436.63,"","Scientific Literature","J. Med. Chem."
2324,12210,CHEMBL1241982,"Escherichia coli",0.1,ug.mL-1,"'='",380.45,"","Scientific Literature","Eur. J. Med. Chem."
2325,1450,CHEMBL5,"Escherichia coli",16.0,ug.mL-1,"'='",232.24,"","Scientific Literature","Med Chem Res"
2326,12211,CHEMBL1907972,"Escherichia coli",128.0,ug.mL-1,"'='",562.67,"","Scientific Literature","Med Chem Res"
2327,12212,CHEMBL1831132,"Escherichia coli",0.2,ug.mL-1,"'='",409.42,"","Scientific Literature","Eur. J. Med. Chem."
2328,12213,CHEMBL2063908,"Escherichia coli",0.5,ug.mL-1,"'='",554.57,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2329,12214,CHEMBL1689750,"Escherichia coli",2.0,ug.mL-1,"'='",486.31,"","Scientific Literature","J. Med. Chem."
2330,12215,CHEMBL1834731,"Escherichia coli",12.5,ug.mL-1,"'='",459.84,"","Scientific Literature","Eur. J. Med. Chem."
2331,12216,CHEMBL1831241,"Escherichia coli",64.0,ug.mL-1,"'>'",497.35,"","Scientific Literature","Eur. J. Med. Chem."
2332,12217,CHEMBL2023075,"Escherichia coli",8.25,ug.mL-1,"'='",386.5,"","Scientific Literature","Eur. J. Med. Chem."
2333,12218,CHEMBL2023084,"Escherichia coli",16.5,ug.mL-1,"'='",394.48,"","Scientific Literature","Eur. J. Med. Chem."
2334,12219,CHEMBL2022061,"Escherichia coli",16.5,ug.mL-1,"'='",573.5,"","Scientific Literature","Eur. J. Med. Chem."
2335,12220,CHEMBL553252,"Escherichia coli",8.0,ug.mL-1,"'='",1030.38,"","Scientific Literature","Eur. J. Med. Chem."
2336,12221,CHEMBL1825008,"Escherichia coli",2500.0,ug.mL-1,"'='",345.39,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2337,12222,CHEMBL2070326,"Escherichia coli",500.0,ug.mL-1,"'='",389.45,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2338,12223,CHEMBL1276725,"Escherichia coli",250.0,ug.mL-1,"'='",358.4,"","Scientific Literature","Eur. J. Med. Chem."
2339,12224,CHEMBL612135,"Escherichia coli",64.0,ug.mL-1,"'>'",1283.49,"","Scientific Literature","Bioorg. Med. Chem."
2340,12225,CHEMBL4434866,"Escherichia coli",32.0,ug.mL-1,"'>'",293.28,"","Scientific Literature","J Med Chem"
2341,12226,CHEMBL611968,"Escherichia coli",64.0,ug.mL-1,"'>'",1335.53,"","Scientific Literature","Bioorg. Med. Chem."
2342,12227,CHEMBL2385799,"Escherichia coli",50.0,ug.mL-1,"'='",317.31,"","Scientific Literature","Bioorg. Med. Chem."
2343,12228,CHEMBL1668455,"Escherichia coli",6.25,ug.mL-1,"'='",461.52,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2344,12229,CHEMBL3091790,"Escherichia coli",800.0,ug.mL-1,"'='",381.5,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2345,12230,CHEMBL3361244,"Escherichia coli",8.0,ug.mL-1,"'='",424.97,"","Scientific Literature","J. Nat. Prod."
2346,12231,CHEMBL518853,"Escherichia coli",100.0,ug.mL-1,"'>'",426.6,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2347,12232,CHEMBL2021445,"Escherichia coli",12.5,ug.mL-1,"'='",802.57,"","Scientific Literature","J. Nat. Prod."
2348,12233,CHEMBL3126528,"Escherichia coli",100.0,ug.mL-1,"'='",282.24,"","Scientific Literature","Eur. J. Med. Chem."
2349,12234,CHEMBL3126240,"Escherichia coli",250.0,ug.mL-1,"'='",453.62,"","Scientific Literature","Eur. J. Med. Chem."
2350,12235,CHEMBL3126255,"Escherichia coli",250.0,ug.mL-1,"'='",467.54,"","Scientific Literature","Eur. J. Med. Chem."
2351,12236,CHEMBL3091763,"Escherichia coli",800.0,ug.mL-1,"'='",385.92,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2352,12237,CHEMBL3091760,"Escherichia coli",800.0,ug.mL-1,"'='",369.46,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2353,12238,CHEMBL3126442,"Escherichia coli",250.0,ug.mL-1,"'='",423.53,"","Scientific Literature","Eur. J. Med. Chem."
2354,12239,CHEMBL3086185,"Escherichia coli",1.56,ug.mL-1,"'='",272.22,"","Scientific Literature","Eur. J. Med. Chem."
2355,12240,CHEMBL2297325,"Escherichia coli",64.0,ug.mL-1,"'>'",264.32,"","Scientific Literature","Med Chem Res"
2356,12241,CHEMBL1275884,"Escherichia coli",32.0,ug.mL-1,"'>'",659.04,"","Scientific Literature","Antimicrob. Agents Chemother."
2357,12242,CHEMBL2282742,"Escherichia coli",12.5,ug.mL-1,"'='",611.64,"","Scientific Literature","Med Chem Res"
2358,12243,CHEMBL2059842,"Escherichia coli",0.1,ug.mL-1,"'='",443.87,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2359,12244,CHEMBL3126235,"Escherichia coli",125.0,ug.mL-1,"'='",520.04,"","Scientific Literature","Eur. J. Med. Chem."
2360,12245,CHEMBL3127212,"Escherichia coli",10000.0,ug.mL-1,"'>'",583.56,"","Scientific Literature","Eur. J. Med. Chem."
2361,12246,CHEMBL3402178,"Escherichia coli",4.0,ug.mL-1,"'='",525.51,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2362,10437,CHEMBL1384,"Escherichia coli",4.0,ug.mL-1,"'='",484.5,"","Scientific Literature","Bioorg. Med. Chem."
2363,12247,CHEMBL574762,"Escherichia coli",100.0,ug.mL-1,"'>'",398.54,"","Scientific Literature","J. Nat. Prod."
2364,10473,CHEMBL174,"Escherichia coli",12.5,ug.mL-1,"'='",349.41,"","Scientific Literature","J. Nat. Prod."
2365,12248,CHEMBL573614,"Escherichia coli",32.0,ug.mL-1,"'='",292.3,"","Scientific Literature","Eur. J. Med. Chem."
2366,12249,CHEMBL2262807,"Escherichia coli",62.5,ug.mL-1,"'='",358.43,"","Scientific Literature","Med Chem Res"
2367,12250,CHEMBL2262804,"Escherichia coli",250.0,ug.mL-1,"'='",323.38,"","Scientific Literature","Med Chem Res"
2368,12251,CHEMBL2262799,"Escherichia coli",250.0,ug.mL-1,"'='",307.31,"","Scientific Literature","Med Chem Res"
2369,12252,CHEMBL576532,"Escherichia coli",100.0,ug.mL-1,"'>'",412.61,"","Scientific Literature","J. Nat. Prod."
2370,12253,CHEMBL2297326,"Escherichia coli",64.0,ug.mL-1,"'>'",235.24,"","Scientific Literature","Med Chem Res"
2371,12254,CHEMBL2283486,"Escherichia coli",12.5,ug.mL-1,"'='",441.73,"","Scientific Literature","Med Chem Res"
2372,12255,CHEMBL1097963,"Escherichia coli",25.0,ug.mL-1,"'='",372.31,"","Scientific Literature","Eur. J. Med. Chem."
2373,11084,CHEMBL372795,"Escherichia coli",4.0,ug.mL-1,"'='",581.58,"","Scientific Literature","Med Chem Res"
2374,12256,CHEMBL564334,"Escherichia coli",20.4,ug.mL-1,"'='",499.16,"","Scientific Literature","Eur. J. Med. Chem."
2375,12257,CHEMBL1097734,"Escherichia coli",128.0,ug.mL-1,"'>'",469.95,"","Scientific Literature","Bioorg. Med. Chem."
2376,12258,CHEMBL558355,"Escherichia coli",32.0,ug.mL-1,"'='",989.3,"","Scientific Literature","Eur. J. Med. Chem."
2377,12259,CHEMBL1088180,"Escherichia coli",100.0,ug.mL-1,"'>'",352.4,"","Scientific Literature","J. Nat. Prod."
2378,12260,CHEMBL1094342,"Escherichia coli",256.0,ug.mL-1,"'='",1733.87,"","Scientific Literature","J. Med. Chem."
2379,12261,CHEMBL2151452,"Escherichia coli",12.5,ug.mL-1,"'='",441.08,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2380,12262,CHEMBL443194,"Escherichia coli",64.0,ug.mL-1,"'>'",205.26,"","Scientific Literature","Eur. J. Med. Chem."
2381,12263,CHEMBL451508,"Escherichia coli",64.0,ug.mL-1,"'>'",219.28,"","Scientific Literature","Eur. J. Med. Chem."
2382,12264,CHEMBL488329,"Escherichia coli",64.0,ug.mL-1,"'>'",233.31,"","Scientific Literature","Eur. J. Med. Chem."
2383,12265,CHEMBL565762,"Escherichia coli",4.0,ug.mL-1,"'='",383.42,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2384,12266,CHEMBL567802,"Escherichia coli",1.0,ug.mL-1,"'='",431.44,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2385,12267,CHEMBL2088425,"Escherichia coli",64.0,ug.mL-1,"'='",800.92,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2386,12268,CHEMBL1094340,"Escherichia coli",256.0,ug.mL-1,"'>'",1432.39,"","Scientific Literature","J. Med. Chem."
2387,12269,CHEMBL1210183,"Escherichia coli",12.5,ug.mL-1,"'='",432.3,"","Scientific Literature","Eur. J. Med. Chem."
2388,12270,CHEMBL1242627,"Escherichia coli",4.0,ug.mL-1,"'='",400.74,"","Scientific Literature","Eur. J. Med. Chem."
2389,12271,CHEMBL1242908,"Escherichia coli",32.0,ug.mL-1,"'='",394.38,"","Scientific Literature","Eur. J. Med. Chem."
2390,12272,CHEMBL453967,"Escherichia coli",16.0,ug.mL-1,"'='",584.59,"","Scientific Literature","Eur. J. Med. Chem."
2391,10782,CHEMBL453388,"Escherichia coli",8.0,ug.mL-1,"'='",403.46,"","Scientific Literature","Eur. J. Med. Chem."
2392,12273,CHEMBL1783126,"Escherichia coli",6.25,ug.mL-1,"'='",437.53,"","Scientific Literature","Eur. J. Med. Chem."
2393,12274,CHEMBL1783113,"Escherichia coli",0.4,ug.mL-1,"'='",337.38,"","Scientific Literature","Eur. J. Med. Chem."
2394,12275,CHEMBL2283537,"Escherichia coli",1000.0,ug.mL-1,"'='",230.29,"","Scientific Literature","Med Chem Res"
2395,12276,CHEMBL8659,"Escherichia coli",512.0,ug.mL-1,"'='",282.47,"","Scientific Literature","Eur J Med Chem"
2396,12277,CHEMBL2295867,"Escherichia coli",50.0,ug.mL-1,"'='",224.22,"","Scientific Literature","Med Chem Res"
2397,12278,CHEMBL2298300,"Escherichia coli",12.5,ug.mL-1,"'='",208.22,"","Scientific Literature","Med Chem Res"
2398,12279,CHEMBL2296033,"Escherichia coli",25.0,ug.mL-1,"'='",553.65,"","Scientific Literature","Med Chem Res"
2399,12280,CHEMBL2298912,"Escherichia coli",50.0,ug.mL-1,"'='",494.14,"","Scientific Literature","Med Chem Res"
2400,12281,CHEMBL2296435,"Escherichia coli",50.0,ug.mL-1,"'='",590.14,"","Scientific Literature","Med Chem Res"
2401,12282,CHEMBL2297327,"Escherichia coli",64.0,ug.mL-1,"'>'",251.31,"","Scientific Literature","Med Chem Res"
2402,12283,CHEMBL556412,"Escherichia coli",200.0,ug.mL-1,"'='",424.92,"","Scientific Literature","Eur. J. Med. Chem."
2403,12284,CHEMBL574983,"Escherichia coli",16.0,ug.mL-1,"'='",228.25,"","Scientific Literature","Eur. J. Med. Chem."
2404,12285,CHEMBL584573,"Escherichia coli",64.0,ug.mL-1,"'='",306.33,"","Scientific Literature","Eur. J. Med. Chem."
2405,12286,CHEMBL573283,"Escherichia coli",64.0,ug.mL-1,"'>'",547.3,"","Scientific Literature","Eur. J. Med. Chem."
2406,12287,CHEMBL3425946,"Escherichia coli",64.0,ug.mL-1,"'='",516.57,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2407,10185,CHEMBL1440,"Escherichia coli",2.0,ug.mL-1,"'='",444.44,"","Scientific Literature","Eur. J. Med. Chem."
2408,10473,CHEMBL174,"Escherichia coli",8.0,ug.mL-1,"'='",349.41,"","Scientific Literature","Bioorg. Med. Chem."
2409,12288,CHEMBL2283581,"Escherichia coli",100.0,ug.mL-1,"'='",408.56,"","Scientific Literature","Med Chem Res"
2410,12289,CHEMBL1814547,"Escherichia coli",8.0,ug.mL-1,"'='",1496.91,"","Scientific Literature","Bioorg. Med. Chem."
2411,3317,CHEMBL849,"Escherichia coli",0.1,ug.mL-1,"'='",289.55,"","Scientific Literature","Eur J Med Chem"
2412,12290,CHEMBL569337,"Escherichia coli",12.5,ug.mL-1,"'='",483.56,"","Scientific Literature","Eur. J. Med. Chem."
2413,12291,CHEMBL1831146,"Escherichia coli",0.8,ug.mL-1,"'='",455.56,"","Scientific Literature","Eur. J. Med. Chem."
2414,12292,CHEMBL1171879,"Escherichia coli",64.0,ug.mL-1,"'='",390.45,"","Scientific Literature","Eur. J. Med. Chem."
2415,12293,CHEMBL3604805,"Escherichia coli",8.0,ug.mL-1,"'='",507.52,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2416,12294,CHEMBL3589536,"Escherichia coli",256.0,ug.mL-1,"'>'",520.2,"","Scientific Literature","J. Med. Chem."
2417,12295,CHEMBL1094971,"Escherichia coli",15.0,ug.mL-1,"'='",367.41,"","Scientific Literature","Eur. J. Med. Chem."
2418,12296,CHEMBL1096884,"Escherichia coli",20.0,ug.mL-1,"'='",337.43,"","Scientific Literature","Eur. J. Med. Chem."
2419,10151,CHEMBL33,"Escherichia coli",1.0,ug.mL-1,"'='",361.37,"","Scientific Literature","Antimicrob. Agents Chemother."
2420,10318,CHEMBL32,"Escherichia coli",0.25,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
2421,10318,CHEMBL32,"Escherichia coli",2.0,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
2422,12297,CHEMBL462928,"Escherichia coli",100.0,ug.mL-1,"'>'",410.6,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2423,12298,CHEMBL1778376,"Escherichia coli",1.0,ug.mL-1,"'='",468.43,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2424,12299,CHEMBL1783128,"Escherichia coli",0.4,ug.mL-1,"'='",406.49,"","Scientific Literature","Eur. J. Med. Chem."
2425,12300,CHEMBL1242626,"Escherichia coli",16.0,ug.mL-1,"'='",400.74,"","Scientific Literature","Eur. J. Med. Chem."
2426,10318,CHEMBL32,"Escherichia coli",0.25,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
2427,12301,CHEMBL225071,"Escherichia coli",25.0,ug.mL-1,"'='",458.5,"","Scientific Literature","Bioorg. Med. Chem."
2428,12302,CHEMBL555663,"Escherichia coli",16.0,ug.mL-1,"'='",961.25,"","Scientific Literature","Eur. J. Med. Chem."
2429,12303,CHEMBL1288871,"Escherichia coli",200.0,ug.mL-1,"'>'",246.31,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2430,12304,CHEMBL3234402,"Escherichia coli",128.0,ug.mL-1,"'>'",480.17,"","Scientific Literature","J. Nat. Prod."
2431,12305,CHEMBL1631486,"Escherichia coli",128.0,ug.mL-1,"'='",545.4,"","Scientific Literature","Eur. J. Med. Chem."
2432,12306,CHEMBL2012918,"Escherichia coli",4.0,ug.mL-1,"'='",535.54,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2433,12307,CHEMBL2334058,"Escherichia coli",25.0,ug.mL-1,"'>'",560.51,"","Scientific Literature","J. Nat. Prod."
2434,10138,CHEMBL8,"Escherichia coli",0.125,ug.mL-1,"'='",331.35,"","Scientific Literature","Antimicrob. Agents Chemother."
2435,12308,CHEMBL2336401,"Escherichia coli",0.5,ug.mL-1,"'='",408.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2436,12309,CHEMBL2338003,"Escherichia coli",2.0,ug.mL-1,"'='",425.88,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2437,12310,CHEMBL2338028,"Escherichia coli",64.0,ug.mL-1,"'>'",440.96,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2438,10824,CHEMBL1572,"Escherichia coli",0.5,ug.mL-1,"'='",475.59,"","Scientific Literature","Antimicrob. Agents Chemother."
2439,12311,CHEMBL3216987,"Escherichia coli",64.0,ug.mL-1,"'='",335.06,"","Scientific Literature","Bioorg. Med. Chem."
2440,10271,CHEMBL1741,"Escherichia coli",0.063,ug.mL-1,"'='",747.96,"","Scientific Literature","Antimicrob. Agents Chemother."
2441,12312,CHEMBL2262809,"Escherichia coli",125.0,ug.mL-1,"'='",340.43,"","Scientific Literature","Med Chem Res"
2442,11193,CHEMBL31,"Escherichia coli",0.004,ug.mL-1,"'='",375.4,"","Scientific Literature","Antimicrob. Agents Chemother."
2443,12313,CHEMBL1276690,"Escherichia coli",500.0,ug.mL-1,"'='",324.34,"","Scientific Literature","Eur. J. Med. Chem."
2444,12314,CHEMBL4441823,"Escherichia coli",32.0,ug.mL-1,"'='",880.11,"","Scientific Literature","Eur J Med Chem"
2445,12315,CHEMBL478971,"Escherichia coli",50.0,ug.mL-1,"'='",302.33,"","Scientific Literature","J. Nat. Prod."
2446,12316,CHEMBL1240990,"Escherichia coli",128.0,ug.mL-1,"'='",231.24,"","Scientific Literature","Eur. J. Med. Chem."
2447,12317,CHEMBL1210246,"Escherichia coli",6.25,ug.mL-1,"'='",444.34,"","Scientific Literature","Eur. J. Med. Chem."
2448,12318,CHEMBL2385800,"Escherichia coli",50.0,ug.mL-1,"'='",323.26,"","Scientific Literature","Bioorg. Med. Chem."
2449,12319,CHEMBL2385795,"Escherichia coli",25.0,ug.mL-1,"'='",317.31,"","Scientific Literature","Bioorg. Med. Chem."
2450,12320,CHEMBL1911485,"Escherichia coli",12.5,ug.mL-1,"'='",420.42,"","Scientific Literature","Eur. J. Med. Chem."
2451,12321,CHEMBL1801786,"Escherichia coli",128.0,ug.mL-1,"'>'",562.58,"","Scientific Literature","J. Nat. Prod."
2452,12322,CHEMBL2338020,"Escherichia coli",2.0,ug.mL-1,"'='",453.96,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2453,12323,CHEMBL2338022,"Escherichia coli",64.0,ug.mL-1,"'>'",363.87,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2454,12324,CHEMBL2338018,"Escherichia coli",64.0,ug.mL-1,"'>'",436.97,"","Scientific Literature","Bioorg. Med. Chem. Lett."
2455,12325,CHEMBL573363,"Escherichia coli",100.0,ug.mL-1,"'>'",458.64,"","Scientific Literature","J. Nat. Prod."
2456,12326,CHEMBL575079,"Escherichia coli",64.0,ug.mL-1,"'>'",406.33,"","Scientific Literature","Eur. J. Med. Chem."
2457,12327,CHEMBL1911481,"Escherichia coli",3.12,ug.mL-1,"'='",373.33,"","Scientific Literature","Eur. J. Med. Chem."
2458,10852,CHEMBL1911479,"Escherichia coli",12.5,ug.mL-1,"'='",405.33,"","Scientific Literature","Eur. J. Med. Chem."
2459,10880,CHEMBL529,"Escherichia coli",64.0,ug.mL-1,"'='",749.0,"","Scientific Literature","Eur J Med Chem"
2460,12328,CHEMBL4589313,"Escherichia coli",32.0,ug.mL-1,"'='",896.56,"","Scientific Literature","Eur J Med Chem"
2461,12329,CHEMBL4438170,"Escherichia coli",1000.0,ug.mL-1,"'='",291.3,"","Scientific Literature","Eur J Med Chem"
2462,12330,CHEMBL4555275,"Escherichia coli",64.0,ug.mL-1,"'>'",296.36,"","Scientific Literature","Eur J Med Chem"
2463,11994,CHEMBL511201,"Escherichia coli",64.0,ug.mL-1,"'>'",355.75,"","Scientific Literature","Eur J Med Chem"
